date,merchant,description,amount,category,profile,bank,currency
2025-02-09,Shell,RBC card transaction at Shell,-41.05,Transportation,Family,RBC,CAD
2025-02-10,Canadian Tire Gas,RBC card transaction at Canadian Tire Gas,-218.21,Transportation,Family,RBC,CAD
2025-02-10,Kids & Company,Kids & Company debit transaction,-714.15,Childcare,Family,RBC,CAD
2025-02-10,Rogers Mobile,Utilities payment - Rogers Mobile,-268.27,Utilities,Family,RBC,CAD
2025-02-11,Canadian Tire Gas,RBC card transaction at Canadian Tire Gas,-105.95,Transportation,Family,RBC,CAD
2025-02-13,LifeLabs,RBC card transaction at LifeLabs,-162.41,Healthcare,Family,RBC,CAD
2025-02-13,Shoppers Drug Mart,Shoppers Drug Mart debit transaction,-46.59,Healthcare,Family,RBC,CAD
2025-02-14,Canada Child Benefit,Canada Child Benefit income deposit,7691.24,Income,Family,RBC,CAD
2025-02-14,Tim Hortons,Coffee payment - Tim Hortons,-15.02,Coffee,Family,RBC,CAD
2025-02-15,Spotify Family,Spotify Family debit transaction,-22.15,Subscriptions,Family,RBC,CAD
2025-02-15,Tim Hortons,Tim Hortons purchase,-18.8,Coffee,Family,RBC,CAD
2025-02-18,Sun Life,RBC card transaction at Sun Life,-207.46,Insurance,Family,RBC,CAD
2025-02-19,Costco,Costco debit transaction,-298.62,Groceries,Family,RBC,CAD
2025-02-20,Petro Canada,Petro Canada purchase,-56.1,Transportation,Family,RBC,CAD
2025-02-20,Petro Canada,Petro Canada purchase,-108.66,Transportation,Family,RBC,CAD
2025-02-20,TFSA Transfer,TFSA Transfer purchase,-547.95,Savings/Investments,Family,RBC,CAD
2025-02-24,Walmart Grocery,Walmart Grocery purchase,-275.55,Groceries,Family,RBC,CAD
2025-02-26,Costco,Costco debit transaction,-224.42,Groceries,Family,RBC,CAD
2025-02-26,LifeLabs,RBC card transaction at LifeLabs,-314.03,Healthcare,Family,RBC,CAD
2025-02-28,Enbridge Gas,Enbridge Gas debit transaction,-208.71,Utilities,Family,RBC,CAD
2025-03-01,Payroll Deposit,Payroll Deposit income deposit,5211.41,Income,Family,RBC,CAD
2025-03-01,Shell,Shell debit transaction,-159.6,Transportation,Family,RBC,CAD
2025-03-02,LifeLabs,LifeLabs purchase,-59.96,Healthcare,Family,RBC,CAD
2025-03-02,Mortgage Payment,RBC card transaction at Mortgage Payment,-2304.15,Housing,Family,RBC,CAD
2025-03-03,Starbucks,RBC card transaction at Starbucks,-26.28,Coffee,Family,RBC,CAD
2025-03-03,Walmart Grocery,Walmart Grocery debit transaction,-362.79,Groceries,Family,RBC,CAD
2025-03-05,Costco,Costco debit transaction,-103.54,Groceries,Family,RBC,CAD
2025-03-05,YMCA Childcare,YMCA Childcare debit transaction,-552.0,Childcare,Family,RBC,CAD
2025-03-09,Shell,Shell debit transaction,-118.01,Transportation,Family,RBC,CAD
2025-03-10,Rogers Mobile,Utilities payment - Rogers Mobile,-280.48,Utilities,Family,RBC,CAD
2025-03-10,Shoppers Drug Mart,Shoppers Drug Mart debit transaction,-252.92,Healthcare,Family,RBC,CAD
2025-03-10,Starbucks,Coffee payment - Starbucks,-22.37,Coffee,Family,RBC,CAD
2025-03-15,Netflix,RBC card transaction at Netflix,-15.72,Subscriptions,Family,RBC,CAD
2025-03-18,LifeLabs,Healthcare payment - LifeLabs,-406.01,Healthcare,Family,RBC,CAD
2025-03-18,Sun Life,Sun Life purchase,-231.72,Insurance,Family,RBC,CAD
2025-03-20,TFSA Transfer,TFSA Transfer debit transaction,-1046.96,Savings/Investments,Family,RBC,CAD
2025-03-20,YMCA Childcare,YMCA Childcare debit transaction,-932.64,Childcare,Family,RBC,CAD
2025-03-22,Boston Pizza,Dining payment - Boston Pizza,-86.17,Dining,Family,RBC,CAD
2025-03-25,Walmart Grocery,RBC card transaction at Walmart Grocery,-394.62,Groceries,Family,RBC,CAD
2025-03-28,Shell,Shell purchase,-100.14,Transportation,Family,RBC,CAD
2025-03-29,Walmart Grocery,Groceries payment - Walmart Grocery,-243.58,Groceries,Family,RBC,CAD
2025-04-01,Payroll Deposit,Payroll Deposit income deposit,8872.79,Income,Family,RBC,CAD
2025-04-01,Shell,Transportation payment - Shell,-126.99,Transportation,Family,RBC,CAD
2025-04-01,Starbucks,Coffee payment - Starbucks,-5.76,Coffee,Family,RBC,CAD
2025-04-02,Costco,Groceries payment - Costco,-294.49,Groceries,Family,RBC,CAD
2025-04-02,Property Tax,Property Tax purchase,-3585.62,Housing,Family,RBC,CAD
2025-04-04,Shell,RBC card transaction at Shell,-51.96,Transportation,Family,RBC,CAD
2025-04-05,Canada Child Benefit,Canada Child Benefit income deposit,8657.01,Income,Family,RBC,CAD
2025-04-05,Costco,Groceries payment - Costco,-359.47,Groceries,Family,RBC,CAD
2025-04-08,Payroll Deposit,Direct deposit from Payroll Deposit,8054.68,Income,Family,RBC,CAD
2025-04-10,Enbridge Gas,Enbridge Gas debit transaction,-178.02,Utilities,Family,RBC,CAD
2025-04-12,Starbucks,RBC card transaction at Starbucks,-9.12,Coffee,Family,RBC,CAD
2025-04-14,Walmart Grocery,RBC card transaction at Walmart Grocery,-123.82,Groceries,Family,RBC,CAD
2025-04-15,Netflix,RBC card transaction at Netflix,-10.93,Subscriptions,Family,RBC,CAD
2025-04-15,TFSA Transfer,TFSA Transfer purchase,-1273.56,Savings/Investments,Family,RBC,CAD
2025-04-17,Swiss Chalet,Dining payment - Swiss Chalet,-188.0,Dining,Family,RBC,CAD
2025-04-18,Manulife Insurance,Manulife Insurance debit transaction,-333.89,Insurance,Family,RBC,CAD
2025-04-19,Swiss Chalet,Swiss Chalet debit transaction,-122.52,Dining,Family,RBC,CAD
2025-04-22,Starbucks,Coffee payment - Starbucks,-7.83,Coffee,Family,RBC,CAD
2025-04-24,Petro Canada,Petro Canada debit transaction,-39.3,Transportation,Family,RBC,CAD
2025-04-27,Farm Boy,Farm Boy purchase,-218.23,Groceries,Family,RBC,CAD
2025-05-01,Payroll Deposit,Direct deposit from Payroll Deposit,8258.26,Income,Family,RBC,CAD
2025-05-02,Mortgage Payment,RBC card transaction at Mortgage Payment,-2644.54,Housing,Family,RBC,CAD
2025-05-05,Kids & Company,RBC card transaction at Kids & Company,-598.17,Childcare,Family,RBC,CAD
2025-05-05,Tim Hortons,Tim Hortons debit transaction,-12.0,Coffee,Family,RBC,CAD
2025-05-07,Costco,Costco debit transaction,-298.19,Groceries,Family,RBC,CAD
2025-05-09,Loblaws,RBC card transaction at Loblaws,-151.09,Groceries,Family,RBC,CAD
2025-05-09,Swiss Chalet,Dining payment - Swiss Chalet,-110.14,Dining,Family,RBC,CAD
2025-05-10,Rogers Mobile,Rogers Mobile debit transaction,-174.09,Utilities,Family,RBC,CAD
2025-05-10,Tim Hortons,RBC card transaction at Tim Hortons,-19.02,Coffee,Family,RBC,CAD
2025-05-11,Manulife Insurance,Insurance payment - Manulife Insurance,-163.34,Insurance,Family,RBC,CAD
2025-05-11,Tim Hortons,Coffee payment - Tim Hortons,-20.62,Coffee,Family,RBC,CAD
2025-05-13,Petro Canada,Petro Canada purchase,-110.29,Transportation,Family,RBC,CAD
2025-05-13,Shell,Transportation payment - Shell,-118.46,Transportation,Family,RBC,CAD
2025-05-15,Spotify Family,Subscriptions payment - Spotify Family,-20.41,Subscriptions,Family,RBC,CAD
2025-05-18,Manulife Insurance,RBC card transaction at Manulife Insurance,-315.2,Insurance,Family,RBC,CAD
2025-05-20,Shell,Transportation payment - Shell,-221.83,Transportation,Family,RBC,CAD
2025-05-20,TFSA Transfer,RBC card transaction at TFSA Transfer,-428.76,Savings/Investments,Family,RBC,CAD
2025-05-21,Loblaws,Loblaws purchase,-112.51,Groceries,Family,RBC,CAD
2025-05-26,Starbucks,Starbucks debit transaction,-8.64,Coffee,Family,RBC,CAD
2025-05-28,Costco,Costco purchase,-118.72,Groceries,Family,RBC,CAD
2025-06-01,Canada Child Benefit,Direct deposit from Canada Child Benefit,6527.3,Income,Family,RBC,CAD
2025-06-01,Uber Eats,Dining payment - Uber Eats,-172.34,Dining,Family,RBC,CAD
2025-06-02,Mortgage Payment,Housing payment - Mortgage Payment,-2311.6,Housing,Family,RBC,CAD
2025-06-05,Shoppers Drug Mart,Shoppers Drug Mart purchase,-411.62,Healthcare,Family,RBC,CAD
2025-06-05,YMCA Childcare,YMCA Childcare debit transaction,-879.52,Childcare,Family,RBC,CAD
2025-06-06,Bell Internet,Bell Internet debit transaction,-368.43,Utilities,Family,RBC,CAD
2025-06-06,Hydro One,Utilities payment - Hydro One,-300.35,Utilities,Family,RBC,CAD
2025-06-07,Walmart Grocery,Groceries payment - Walmart Grocery,-123.28,Groceries,Family,RBC,CAD
2025-06-07,Walmart Grocery,Walmart Grocery purchase,-392.8,Groceries,Family,RBC,CAD
2025-06-10,Hydro One,Hydro One purchase,-213.84,Utilities,Family,RBC,CAD
2025-06-11,Starbucks,RBC card transaction at Starbucks,-9.89,Coffee,Family,RBC,CAD
2025-06-11,Uber Eats,Dining payment - Uber Eats,-78.11,Dining,Family,RBC,CAD
2025-06-13,Shoppers Drug Mart,RBC card transaction at Shoppers Drug Mart,-249.54,Healthcare,Family,RBC,CAD
2025-06-14,Farm Boy,RBC card transaction at Farm Boy,-306.75,Groceries,Family,RBC,CAD
2025-06-14,LifeLabs,LifeLabs purchase,-170.71,Healthcare,Family,RBC,CAD
2025-06-15,Canadian Tire Gas,Canadian Tire Gas purchase,-41.58,Transportation,Family,RBC,CAD
2025-06-15,Disney+,Subscriptions payment - Disney+,-14.6,Subscriptions,Family,RBC,CAD
2025-06-16,Shell,Shell debit transaction,-141.65,Transportation,Family,RBC,CAD
2025-06-16,Tim Hortons,Tim Hortons purchase,-8.6,Coffee,Family,RBC,CAD
2025-06-16,Wealthsimple,Wealthsimple purchase,-710.17,Savings/Investments,Family,RBC,CAD
2025-06-18,Manulife Insurance,RBC card transaction at Manulife Insurance,-238.57,Insurance,Family,RBC,CAD
2025-06-19,Boston Pizza,Boston Pizza debit transaction,-142.78,Dining,Family,RBC,CAD
2025-06-20,RESP Transfer,RESP Transfer debit transaction,-682.9,Savings/Investments,Family,RBC,CAD
2025-06-20,Walmart Grocery,RBC card transaction at Walmart Grocery,-80.84,Groceries,Family,RBC,CAD
2025-06-22,Starbucks,Starbucks debit transaction,-18.58,Coffee,Family,RBC,CAD
2025-06-24,Boston Pizza,Boston Pizza debit transaction,-86.81,Dining,Family,RBC,CAD
2025-06-24,Walmart Grocery,Walmart Grocery debit transaction,-132.39,Groceries,Family,RBC,CAD
2025-06-26,Dental Clinic,Dental Clinic debit transaction,-256.86,Healthcare,Family,RBC,CAD
2025-06-28,Tim Hortons,Coffee payment - Tim Hortons,-26.87,Coffee,Family,RBC,CAD
2025-06-29,LifeLabs,LifeLabs purchase,-242.37,Healthcare,Family,RBC,CAD
2025-06-30,Tim Hortons,Tim Hortons debit transaction,-11.85,Coffee,Family,RBC,CAD
2025-07-01,Canada Child Benefit,Canada Child Benefit income deposit,6143.53,Income,Family,RBC,CAD
2025-07-01,Uber Eats,Uber Eats purchase,-105.24,Dining,Family,RBC,CAD
2025-07-02,Property Tax,Property Tax purchase,-3775.12,Housing,Family,RBC,CAD
2025-07-03,Tim Hortons,Coffee payment - Tim Hortons,-15.38,Coffee,Family,RBC,CAD
2025-07-04,Boston Pizza,Boston Pizza debit transaction,-96.23,Dining,Family,RBC,CAD
2025-07-05,Farm Boy,RBC card transaction at Farm Boy,-83.86,Groceries,Family,RBC,CAD
2025-07-05,Kids & Company,Childcare payment - Kids & Company,-603.75,Childcare,Family,RBC,CAD
2025-07-06,Mortgage Payment,Housing payment - Mortgage Payment,-3338.82,Housing,Family,RBC,CAD
2025-07-10,Enbridge Gas,Enbridge Gas debit transaction,-172.54,Utilities,Family,RBC,CAD
2025-07-10,Shell,Shell purchase,-220.74,Transportation,Family,RBC,CAD
2025-07-10,Shoppers Drug Mart,Shoppers Drug Mart purchase,-328.66,Healthcare,Family,RBC,CAD
2025-07-14,Canadian Tire Gas,Transportation payment - Canadian Tire Gas,-182.78,Transportation,Family,RBC,CAD
2025-07-15,Disney+,Disney+ purchase,-28.7,Subscriptions,Family,RBC,CAD
2025-07-18,Manulife Insurance,RBC card transaction at Manulife Insurance,-352.16,Insurance,Family,RBC,CAD
2025-07-20,Rogers Mobile,Rogers Mobile debit transaction,-123.12,Utilities,Family,RBC,CAD
2025-07-20,Swiss Chalet,Swiss Chalet purchase,-40.75,Dining,Family,RBC,CAD
2025-07-20,Wealthsimple,Wealthsimple purchase,-469.67,Savings/Investments,Family,RBC,CAD
2025-07-21,Swiss Chalet,Dining payment - Swiss Chalet,-116.46,Dining,Family,RBC,CAD
2025-07-22,Starbucks,Starbucks purchase,-9.18,Coffee,Family,RBC,CAD
2025-07-23,Tim Hortons,Coffee payment - Tim Hortons,-21.53,Coffee,Family,RBC,CAD
2025-07-23,Tim Hortons,RBC card transaction at Tim Hortons,-21.1,Coffee,Family,RBC,CAD
2025-07-26,Canadian Tire Gas,RBC card transaction at Canadian Tire Gas,-54.94,Transportation,Family,RBC,CAD
2025-07-27,LifeLabs,Healthcare payment - LifeLabs,-361.29,Healthcare,Family,RBC,CAD
2025-07-28,Shoppers Drug Mart,RBC card transaction at Shoppers Drug Mart,-282.46,Healthcare,Family,RBC,CAD
2025-07-29,Shoppers Drug Mart,Shoppers Drug Mart purchase,-80.21,Healthcare,Family,RBC,CAD
2025-07-29,Uber Eats,Uber Eats debit transaction,-73.23,Dining,Family,RBC,CAD
2025-07-31,Shell,RBC card transaction at Shell,-155.03,Transportation,Family,RBC,CAD
2025-08-01,Payroll Deposit,Payroll Deposit income deposit,7508.94,Income,Family,RBC,CAD
2025-08-02,Farm Boy,Groceries payment - Farm Boy,-272.26,Groceries,Family,RBC,CAD
2025-08-02,Mortgage Payment,RBC card transaction at Mortgage Payment,-2302.43,Housing,Family,RBC,CAD
2025-08-05,YMCA Childcare,Childcare payment - YMCA Childcare,-408.67,Childcare,Family,RBC,CAD
2025-08-07,Canadian Tire Gas,Transportation payment - Canadian Tire Gas,-142.2,Transportation,Family,RBC,CAD
2025-08-07,Costco,RBC card transaction at Costco,-147.14,Groceries,Family,RBC,CAD
2025-08-07,Starbucks,Coffee payment - Starbucks,-6.35,Coffee,Family,RBC,CAD
2025-08-10,Rogers Mobile,RBC card transaction at Rogers Mobile,-187.82,Utilities,Family,RBC,CAD
2025-08-10,Swiss Chalet,Dining payment - Swiss Chalet,-152.08,Dining,Family,RBC,CAD
2025-08-14,Disney+,Subscriptions payment - Disney+,-27.79,Subscriptions,Family,RBC,CAD
2025-08-15,Spotify Family,Subscriptions payment - Spotify Family,-17.54,Subscriptions,Family,RBC,CAD
2025-08-18,Auto Insurance,Auto Insurance purchase,-147.85,Insurance,Family,RBC,CAD
2025-08-18,Walmart Grocery,RBC card transaction at Walmart Grocery,-381.97,Groceries,Family,RBC,CAD
2025-08-21,Farm Boy,Groceries payment - Farm Boy,-88.17,Groceries,Family,RBC,CAD
2025-08-26,Starbucks,Coffee payment - Starbucks,-7.67,Coffee,Family,RBC,CAD
2025-08-26,Starbucks,Starbucks purchase,-18.41,Coffee,Family,RBC,CAD
2025-08-26,Tim Hortons,Coffee payment - Tim Hortons,-7.27,Coffee,Family,RBC,CAD
2025-09-01,Canada Child Benefit,Direct deposit from Canada Child Benefit,8799.3,Income,Family,RBC,CAD
2025-09-01,Shoppers Drug Mart,Healthcare payment - Shoppers Drug Mart,-223.7,Healthcare,Family,RBC,CAD
2025-09-01,Swiss Chalet,Swiss Chalet debit transaction,-145.77,Dining,Family,RBC,CAD
2025-09-02,Property Tax,RBC card transaction at Property Tax,-3037.02,Housing,Family,RBC,CAD
2025-09-05,School Lunch Program,School Lunch Program purchase,-566.57,Childcare,Family,RBC,CAD
2025-09-07,Petro Canada,RBC card transaction at Petro Canada,-116.91,Transportation,Family,RBC,CAD
2025-09-10,Canadian Tire Gas,Canadian Tire Gas debit transaction,-226.64,Transportation,Family,RBC,CAD
2025-09-10,Enbridge Gas,Enbridge Gas purchase,-90.41,Utilities,Family,RBC,CAD
2025-09-10,Shoppers Drug Mart,RBC card transaction at Shoppers Drug Mart,-64.49,Healthcare,Family,RBC,CAD
2025-09-11,Starbucks,Starbucks purchase,-14.45,Coffee,Family,RBC,CAD
2025-09-13,Enbridge Gas,Enbridge Gas debit transaction,-95.67,Utilities,Family,RBC,CAD
2025-09-15,Petro Canada,RBC card transaction at Petro Canada,-246.29,Transportation,Family,RBC,CAD
2025-09-15,Spotify Family,Subscriptions payment - Spotify Family,-29.45,Subscriptions,Family,RBC,CAD
2025-09-16,Boston Pizza,Boston Pizza purchase,-198.49,Dining,Family,RBC,CAD
2025-09-16,Shoppers Drug Mart,Shoppers Drug Mart purchase,-285.33,Healthcare,Family,RBC,CAD
2025-09-18,Manulife Insurance,RBC card transaction at Manulife Insurance,-198.55,Insurance,Family,RBC,CAD
2025-09-18,Tim Hortons,RBC card transaction at Tim Hortons,-23.73,Coffee,Family,RBC,CAD
2025-09-20,RESP Transfer,RESP Transfer purchase,-1552.62,Savings/Investments,Family,RBC,CAD
2025-09-21,Loblaws,Loblaws debit transaction,-120.45,Groceries,Family,RBC,CAD
2025-09-22,Tim Hortons,Tim Hortons debit transaction,-13.94,Coffee,Family,RBC,CAD
2025-09-25,Swiss Chalet,Dining payment - Swiss Chalet,-164.43,Dining,Family,RBC,CAD
2025-09-28,Dental Clinic,Dental Clinic debit transaction,-124.27,Healthcare,Family,RBC,CAD
2025-09-29,Walmart Grocery,Walmart Grocery purchase,-105.89,Groceries,Family,RBC,CAD
2025-10-01,Canada Child Benefit,Canada Child Benefit income deposit,7690.88,Income,Family,RBC,CAD
2025-10-02,Mortgage Payment,RBC card transaction at Mortgage Payment,-3095.22,Housing,Family,RBC,CAD
2025-10-03,Wealthsimple,Savings/Investments payment - Wealthsimple,-336.9,Savings/Investments,Family,RBC,CAD
2025-10-04,Costco,RBC card transaction at Costco,-375.86,Groceries,Family,RBC,CAD
2025-10-05,Starbucks,Starbucks debit transaction,-9.16,Coffee,Family,RBC,CAD
2025-10-07,Petro Canada,Transportation payment - Petro Canada,-228.15,Transportation,Family,RBC,CAD
2025-10-07,Uber Eats,RBC card transaction at Uber Eats,-209.99,Dining,Family,RBC,CAD
2025-10-08,Boston Pizza,Dining payment - Boston Pizza,-140.73,Dining,Family,RBC,CAD
2025-10-10,Enbridge Gas,RBC card transaction at Enbridge Gas,-382.57,Utilities,Family,RBC,CAD
2025-10-10,Starbucks,Starbucks purchase,-17.33,Coffee,Family,RBC,CAD
2025-10-12,Shell,Shell purchase,-220.86,Transportation,Family,RBC,CAD
2025-10-14,Payroll Deposit,Payroll Deposit income deposit,6045.58,Income,Family,RBC,CAD
2025-10-15,Netflix,Subscriptions payment - Netflix,-23.1,Subscriptions,Family,RBC,CAD
2025-10-16,Costco,Costco debit transaction,-262.34,Groceries,Family,RBC,CAD
2025-10-16,Costco,Groceries payment - Costco,-137.29,Groceries,Family,RBC,CAD
2025-10-18,Sun Life,Insurance payment - Sun Life,-357.93,Insurance,Family,RBC,CAD
2025-10-20,Uber Eats,RBC card transaction at Uber Eats,-40.59,Dining,Family,RBC,CAD
2025-10-20,Wealthsimple,Wealthsimple purchase,-1377.23,Savings/Investments,Family,RBC,CAD
2025-10-23,LifeLabs,RBC card transaction at LifeLabs,-402.6,Healthcare,Family,RBC,CAD
2025-10-25,Enbridge Gas,Enbridge Gas debit transaction,-377.06,Utilities,Family,RBC,CAD
2025-10-26,School Lunch Program,School Lunch Program debit transaction,-342.37,Childcare,Family,RBC,CAD
2025-10-26,Shoppers Drug Mart,Healthcare payment - Shoppers Drug Mart,-135.71,Healthcare,Family,RBC,CAD
2025-11-01,Canada Child Benefit,Direct deposit from Canada Child Benefit,8061.47,Income,Family,RBC,CAD
2025-11-02,Property Tax,Housing payment - Property Tax,-4258.95,Housing,Family,RBC,CAD
2025-11-02,Uber Eats,Uber Eats debit transaction,-49.88,Dining,Family,RBC,CAD
2025-11-05,Canadian Tire Gas,Canadian Tire Gas purchase,-84.93,Transportation,Family,RBC,CAD
2025-11-05,School Lunch Program,Childcare payment - School Lunch Program,-365.57,Childcare,Family,RBC,CAD
2025-11-10,Hydro One,Hydro One debit transaction,-237.98,Utilities,Family,RBC,CAD
2025-11-10,Loblaws,Loblaws purchase,-288.51,Groceries,Family,RBC,CAD
2025-11-10,Walmart Grocery,Groceries payment - Walmart Grocery,-268.93,Groceries,Family,RBC,CAD
2025-11-11,LifeLabs,RBC card transaction at LifeLabs,-385.99,Healthcare,Family,RBC,CAD
2025-11-14,Disney+,Disney+ debit transaction,-18.38,Subscriptions,Family,RBC,CAD
2025-11-15,Netflix,Subscriptions payment - Netflix,-25.07,Subscriptions,Family,RBC,CAD
2025-11-18,Manulife Insurance,Insurance payment - Manulife Insurance,-256.86,Insurance,Family,RBC,CAD
2025-11-18,Shoppers Drug Mart,RBC card transaction at Shoppers Drug Mart,-94.63,Healthcare,Family,RBC,CAD
2025-11-19,Dental Clinic,RBC card transaction at Dental Clinic,-299.15,Healthcare,Family,RBC,CAD
2025-11-20,Wealthsimple,Wealthsimple purchase,-1134.21,Savings/Investments,Family,RBC,CAD
2025-11-22,Uber Eats,Uber Eats debit transaction,-38.95,Dining,Family,RBC,CAD
2025-11-26,Loblaws,Loblaws purchase,-396.14,Groceries,Family,RBC,CAD
2025-12-01,Payroll Deposit,Payroll Deposit income deposit,5267.95,Income,Family,RBC,CAD
2025-12-02,Property Tax,Property Tax debit transaction,-3497.04,Housing,Family,RBC,CAD
2025-12-05,Kids & Company,RBC card transaction at Kids & Company,-781.81,Childcare,Family,RBC,CAD
2025-12-05,Tim Hortons,Coffee payment - Tim Hortons,-14.53,Coffee,Family,RBC,CAD
2025-12-09,School Lunch Program,School Lunch Program purchase,-601.07,Childcare,Family,RBC,CAD
2025-12-09,Shoppers Drug Mart,Shoppers Drug Mart purchase,-201.75,Healthcare,Family,RBC,CAD
2025-12-10,Enbridge Gas,Utilities payment - Enbridge Gas,-325.78,Utilities,Family,RBC,CAD
2025-12-10,Spotify Family,RBC card transaction at Spotify Family,-20.35,Subscriptions,Family,RBC,CAD
2025-12-11,Farm Boy,Groceries payment - Farm Boy,-236.3,Groceries,Family,RBC,CAD
